id,price
61708,68826.91297
61709,20047.50927
61710,17006.04081
61711,51364.84928
61712,19580.83902
61713,71323.68886
61714,16501.59212
61715,17307.77912
61716,11060.79
61717,13790.61333
61718,42581.85646
61719,11175.06613
61720,44093.26165
61721,33576.11877
61722,22765.66549
61723,19014.20314
61724,37811.99953
61725,33141.08776
61726,30733.26992
61727,24706.59907
61728,48357.20213
61729,15383.01236
61730,11255.86977
61731,25821.56619
61732,23650.52157
61733,38397.90494
61734,22387.88103
61735,69420.79744
61736,24434.4194
61737,17891.73653
61738,72267.31857
61739,21599.23192
61740,18100.62569
61741,11654.67229
61742,57452.85246
61743,32910.39132
61744,12386.95945
61745,15620.03482
61746,9798.490927
61747,18579.74717
61748,8651.413996
61749,27980.6084
61750,16642.90123
61751,14965.00643
61752,34956.88308
61753,27761.6183
61754,60815.80306
61755,12818.41737
61756,71118.75456
61757,62863.75038
61758,39329.25058
61759,39791.731
61760,29672.96672
61761,22900.98132
61762,28217.27616
61763,78285.5477
61764,10769.20797
61765,34319.32831
61766,19633.9695
61767,10917.38697
61768,10828.26202
61769,70962.39719
61770,11292.81078
61771,27142.23647
61772,42066.85345
61773,10847.26197
61774,42629.80791
61775,15687.57384
61776,89871.39465
61777,31476.71922
61778,47551.35098
61779,20944.44267
61780,33451.15479
61781,53843.33713
61782,33891.40715
61783,26177.72942
61784,40012.43001
61785,45833.47818
61786,67012.67263
61787,58700.44314
61788,21362.48316
61789,36587.44343
61790,12323.24789
61791,47819.59104
61792,18669.04097
61793,34255.67731
61794,15170.02631
61795,23859.47128
61796,63959.26713
61797,67462.65549
61798,47855.2207
61799,39263.18046
61800,25911.33652
61801,20236.84469
61802,31774.8224
61803,88767.5996
61804,44969.54282
61805,22051.63311
61806,14470.08895
61807,90897.12687
61808,64062.90412
61809,13388.49999
61810,23878.19599
61811,60247.62605
61812,22672.98493
61813,52688.0329
61814,19150.61129
61815,48432.69847
61816,13130.71708
61817,56066.26041
61818,23807.51142
61819,35924.71515
61820,19155.50118
61821,31086.988
61822,43229.18762
61823,21256.64085
61824,99946.7638
61825,58481.03433
61826,86243.51845
61827,52398.1567
61828,42657.28311
61829,36655.55735
61830,26888.88323
61831,10658.32796
61832,17732.0722
61833,22883.50852
61834,22091.61973
61835,70866.35946
61836,9929.778862
61837,22885.14243
61838,32789.15553
61839,34059.88369
61840,32896.49503
61841,50811.57218
61842,45242.35709
61843,41099.08051
61844,52514.64033
61845,13588.46811
61846,58823.94611
61847,82895.4538
61848,12098.84794
61849,33442.66336
61850,85278.20867
61851,23258.44666
61852,46806.26778
61853,21181.46513
61854,95936.18704
61855,43871.03257
61856,71078.44206
61857,73592.56771
61858,42256.6541
61859,42105.50191
61860,22769.80114
61861,50181.1583
61862,118752.4536
61863,10665.30744
61864,33310.10765
61865,42945.84219
61866,52904.64615
61867,15084.22392
61868,54921.9161
61869,73048.08108
61870,31522.64487
61871,37960.94825
61872,10415.35867
61873,55965.19477
61874,27465.76627
61875,70250.78018
61876,23502.32036
61877,70451.42126
61878,67191.84238
61879,79044.24657
61880,63718.61822
61881,14584.49801
61882,40510.43811
61883,33246.35423
61884,24354.03328
61885,19986.67524
61886,14935.18712
61887,11404.18584
61888,38184.65844
61889,46000.87602
61890,37278.61154
61891,10291.03986
61892,49947.33754
61893,46205.68429
61894,16438.6424
61895,22494.22038
61896,16229.48938
61897,13673.97149
61898,11200.5908
61899,17220.52158
61900,39515.09135
61901,69668.5772
61902,13132.45698
61903,10222.67937
61904,71701.9271
61905,13914.66458
61906,37427.52802
61907,8926.330013
61908,21787.14627
61909,31823.06744
61910,13224.4878
61911,11301.82307
61912,64555.21378
61913,71614.36849
61914,27831.20565
61915,20209.17697
61916,11762.86981
61917,17785.92215
61918,32340.42577
61919,43541.67355
61920,23224.94678
61921,36655.55735
61922,30401.52411
61923,30800.92178
61924,23318.05118
61925,46345.71745
61926,33774.70375
61927,36942.16169
61928,51930.94268
61929,45288.39162
61930,27270.58892
61931,17294.38086
61932,8437.093324
61933,83561.92248
61934,67821.08119
61935,45923.47058
61936,50762.48305
61937,8653.645302
61938,35871.81098
61939,44575.6407
61940,38059.17991
61941,234746.3112
61942,105381.2331
61943,20159.37299
61944,49896.81422
61945,34300.82712
61946,16122.78019
61947,36223.25909
61948,39539.71303
61949,35067.6679
61950,16537.31806
61951,23570.61393
61952,57955.70688
61953,13409.90587
61954,25566.44764
61955,165312.3634
61956,56252.85952
61957,18112.2254
61958,57430.98276
61959,47505.95981
61960,42838.16978
61961,48456.17918
61962,11203.59103
61963,18621.16517
61964,37869.55429
61965,17126.65303
61966,66118.04012
61967,45617.40331
61968,84945.42242
61969,27034.39183
61970,25115.93657
61971,18424.71698
61972,52814.90891
61973,99533.1775
61974,40254.84281
61975,39586.26009
61976,26341.24001
61977,43411.18822
61978,36601.89095
61979,15620.03482
61980,34315.54369
61981,21478.15924
61982,55820.92135
61983,24849.126
61984,26064.00771
61985,32807.56352
61986,57122.91592
61987,28453.55851
61988,52260.32693
61989,13497.47409
61990,18766.09162
61991,210708.5655
61992,45889.69512
61993,10764.38357
61994,23420.90589
61995,67462.65549
61996,38673.18954
61997,104453.0163
61998,112479.794
61999,8957.056304
62000,37479.56828
62001,27309.17242
62002,16619.92032
62003,98135.60583
62004,29161.86459
62005,40923.31835
62006,22765.66549
62007,38637.96047
62008,64247.62156
62009,39220.05378
62010,30529.12008
62011,29374.0497
62012,33623.72657
62013,24861.3166
62014,26108.74771
62015,24671.39736
62016,55422.44402
62017,55637.63486
62018,19869.25546
62019,21322.46012
62020,23726.78767
62021,31865.29813
62022,34116.47175
62023,32836.2879
62024,45628.70743
62025,32011.41034
62026,18508.30871
62027,11078.27574
62028,18355.24566
62029,94141.79133
62030,84898.10593
62031,50229.82046
62032,11260.00922
62033,10286.44477
62034,17730.7481
62035,38031.49413
62036,30032.68322
62037,82286.25593
62038,16348.28222
62039,46582.959
62040,18278.51854
62041,33921.29855
62042,25046.59432
62043,36294.1816
62044,28724.00093
62045,12914.1651
62046,77305.4677
62047,26642.73217
62048,51930.94268
62049,8663.001555
62050,22493.0413
62051,26879.77309
62052,70505.36032
62053,17144.79949
62054,97027.47584
62055,27152.63078
62056,45548.94156
62057,82253.06488
62058,38511.49624
62059,36729.47614
62060,96001.51809
62061,14389.59184
62062,69861.81005
62063,43057.06774
62064,20932.96983
62065,56198.2636
62066,41359.42444
62067,29299.21338
62068,170234.3252
62069,14445.58777
62070,11328.06952
62071,79409.23429
62072,10897.05463
62073,20771.38439
62074,41900.40009
62075,36173.66173
62076,38016.59922
62077,42455.38872
62078,12384.85441
62079,46976.30028
62080,60245.35408
62081,71061.54015
62082,33288.96183
62083,25864.11776
62084,126631.9074
62085,75241.47836
62086,42785.83132
62087,26712.46332
62088,10960.49287
62089,16148.66957
62090,42482.79319
62091,58902.30196
62092,14856.54337
62093,13387.24867
62094,39220.05378
62095,28098.63834
62096,15852.94745
62097,22395.66713
62098,45380.66852
62099,34034.3037
62100,63844.44976
62101,35460.59493
62102,26923.21008
62103,37458.12898
62104,41178.7081
62105,48692.27226
62106,20442.95965
62107,62820.55642
62108,15189.80709
62109,12300.79208
62110,41078.82521
62111,10591.83994
62112,64538.18084
62113,36053.09647
62114,38184.37437
62115,30996.50765
62116,40997.97539
62117,34231.71038
62118,20410.01917
62119,23274.93692
62120,30498.23528
62121,24174.04801
62122,76034.17112
62123,55508.92999
62124,18766.09162
62125,71085.51756
62126,13770.20159
62127,42725.36868
62128,28852.86753
62129,54640.98337
62130,60087.39463
62131,22676.84326
62132,32177.16581
62133,42621.75875
62134,26978.68497
62135,27034.16476
62136,34293.38551
62137,14468.8257
62138,16410.45516
62139,33044.09606
62140,36825.75991
62141,48395.24736
62142,62715.47275
62143,11085.61803
62144,14066.63403
62145,44187.85174
62146,70939.88067
62147,72968.43797
62148,41725.63274
62149,12484.74386
62150,12643.76382
62151,8225.677446
62152,49414.49219
62153,41249.6925
62154,23192.36261
62155,19176.3457
62156,83015.8889
62157,34525.5207
62158,39933.99477
62159,67049.8058
62160,50868.2918
62161,59236.6519
62162,10021.87282
62163,34362.58025
62164,22063.96628
62165,78178.71445
62166,44597.71503
62167,41636.23668
62168,71528.16416
62169,41088.01721
62170,26015.44288
62171,51812.75996
62172,9951.494322
62173,38596.97078
62174,56033.63837
62175,48971.60361
62176,82357.37244
62177,20257.4876
62178,12344.55381
62179,67327.65997
62180,89059.972
62181,26152.36114
62182,21524.85378
62183,32476.29796
62184,31241.93554
62185,16816.96781
62186,40502.61832
62187,16915.58528
62188,31522.12931
62189,33968.66133
62190,68108.34851
62191,16757.81858
62192,119621.6216
62193,49447.10987
62194,13901.20854
62195,21580.44509
62196,40449.64498
62197,42687.68527
62198,76956.60828
62199,66895.47885
62200,22880.26883
62201,43968.82906
62202,15082.44499
62203,39100.74304
62204,12578.68189
62205,80817.342
62206,98267.54181
62207,85615.32461
62208,11322.50234
62209,45238.03113
62210,50328.67078
62211,12291.45418
62212,60988.54719
62213,14936.18047
62214,6217.249974
62215,58728.80154
62216,39302.49781
62217,43498.31492
62218,81877.49349
62219,23614.11517
62220,23436.34029
62221,49594.68833
62222,38151.85771
62223,21429.3135
62224,20942.14941
62225,12172.0604
62226,26307.21992
62227,44587.95551
62228,31309.51641
62229,33112.75301
62230,37394.97811
62231,39555.94419
62232,35361.56193
62233,27674.11205
62234,34390.68743
62235,57044.62021
62236,27465.76627
62237,20895.44818
62238,65602.94548
62239,43389.30426
62240,27590.51344
62241,215052.4507
62242,85324.07367
62243,40134.04148
62244,19402.35103
62245,153190.8257
62246,80146.26647
62247,15177.84356
62248,36705.74311
62249,83052.60117
62250,19442.28358
62251,39800.5718
62252,22241.03353
62253,49257.5932
62254,26275.41189
62255,29602.11209
62256,39643.36232
62257,45238.03113
62258,25831.97201
62259,49628.86469
62260,52930.88521
62261,17438.18263
62262,10532.41058
62263,16636.01646
62264,27465.76627
62265,16778.50994
62266,83578.62023
62267,9402.985967
62268,38276.68426
62269,26405.8248
62270,33467.24097
62271,18535.16374
62272,81447.83202
62273,70509.51098
62274,17651.66292
62275,22499.83294
62276,14027.47592
62277,40705.17272
62278,21849.125
62279,24526.86029
62280,27056.05395
62281,32365.26753
62282,12640.33181
62283,16866.09471
62284,48701.69404
62285,40364.49247
62286,68492.78884
62287,55160.58707
62288,81371.12988
62289,17771.48362
62290,12800.16512
62291,34495.62853
62292,40406.28644
62293,14770.26111
62294,20873.4395
62295,77135.23842
62296,14546.69796
62297,71742.52573
62298,47381.25013
62299,10158.36748
62300,38669.14383
62301,23878.19599
62302,10687.42866
62303,13206.76651
62304,22318.58625
62305,12677.66966
62306,26531.73244
62307,89130.38265
62308,11175.06613
62309,12060.77672
62310,40047.66544
62311,47360.20837
62312,64447.16375
62313,47224.98436
62314,65665.32475
62315,10771.21348
62316,19444.95211
62317,33176.6885
62318,14935.18712
62319,27652.89834
62320,26166.96399
62321,38451.82443
62322,45387.02727
62323,22847.32393
62324,47850.45509
62325,10920.44616
62326,65350.98076
62327,42136.94326
62328,41488.74294
62329,80048.62073
62330,13348.88704
62331,51826.98105
62332,21639.82972
62333,31522.12931
62334,73821.87995
62335,71417.2621
62336,43935.9112
62337,23825.23389
62338,71716.84045
62339,37619.7429
62340,53772.14193
62341,30639.51953
62342,26726.5462
62343,33347.68942
62344,22052.37605
62345,119703.0686
62346,75140.45109
62347,26307.21992
62348,88946.55129
62349,39341.29419
62350,167410.9903
62351,16613.32924
62352,37160.07836
62353,25686.74086
62354,66454.03783
62355,24846.82376
62356,49394.69105
62357,26490.37895
62358,117498.3117
62359,17793.18967
62360,43357.55313
62361,18902.0575
62362,41148.18841
62363,16441.80534
62364,45277.27718
62365,48946.88229
62366,34622.76859
62367,31303.80815
62368,22318.8553
62369,24176.79136
62370,57862.84098
62371,14839.23223
62372,50001.71064
62373,49671.95818
62374,32105.34706
62375,22841.9578
62376,9874.539413
62377,18188.13347
62378,33250.01909
62379,31508.38736
62380,27436.60844
62381,15808.62769
62382,43442.26241
62383,16712.71958
62384,29508.51115
62385,22573.81961
62386,47259.46111
62387,41429.64922
62388,157871.2994
62389,14750.04124
62390,23494.5947
62391,69374.11058
62392,33017.1269
62393,29023.66674
62394,15620.03482
62395,34877.38856
62396,22474.65347
62397,99124.76716
62398,46130.80818
62399,37911.71526
62400,16932.9192
62401,92918.00176
62402,20018.92702
62403,25514.13844
62404,20620.41647
62405,88830.05027
62406,52186.12601
62407,25688.41167
62408,20415.40924
62409,63310.59078
62410,19241.98743
62411,27998.12307
62412,42526.98607
62413,27179.68787
62414,63283.66467
62415,40499.39431
62416,22998.02502
62417,46345.71745
62418,9828.031922
62419,24748.1453
62420,12627.62208
62421,14721.56372
62422,10577.61712
62423,43156.18401
62424,27691.47176
62425,79537.4624
62426,26366.02673
62427,15869.36249
62428,37825.4438
62429,41704.55142
62430,73323.84693
62431,45414.27047
62432,34362.58025
62433,112183.3817
62434,52049.26251
62435,29052.355
62436,86721.94331
62437,36413.9996
62438,40494.75189
62439,23290.46643
62440,15228.73243
62441,85241.4836
62442,10927.27607
62443,45765.81355
62444,31626.4268
62445,45721.15432
62446,38927.77179
62447,66887.99233
62448,69822.29262
62449,40449.00489
62450,82769.0534
62451,79586.12748
62452,20077.54742
62453,44315.44285
62454,9913.163868
62455,63310.59078
62456,46453.79624
62457,22324.2474
62458,12074.9022
62459,67614.31284
62460,13530.73728
62461,46606.50853
62462,40642.35141
62463,33973.63993
62464,39269.86579
62465,15189.80709
62466,69430.56304
62467,22727.92154
62468,45964.44905
62469,44633.94722
62470,40250.88599
62471,15592.97216
62472,30875.89504
62473,14695.57544
62474,46223.54857
62475,41833.59976
62476,75926.88962
62477,41646.68592
62478,33526.46213
62479,14453.60125
62480,198831.1387
62481,13068.32294
62482,38214.57572
62483,16134.74698
62484,28994.93541
62485,37653.41555
62486,20157.25975
62487,23679.73381
62488,18613.73722
62489,15746.43304
62490,45594.70697
62491,42982.35597
62492,23007.63967
62493,41656.17301
62494,30154.61462
62495,74980.49043
62496,14818.88951
62497,20669.37239
62498,22345.60981
62499,37237.46123
62500,23920.08632
62501,41020.17265
62502,64188.23853
62503,19803.54671
62504,11281.04885
62505,38193.27068
62506,62275.31483
62507,44730.59466
62508,36845.65147
62509,19810.32437
62510,31391.76804
62511,96286.51473
62512,57246.05814
62513,15148.10898
62514,22048.32124
62515,43356.78696
62516,84175.69301
62517,61497.43793
62518,28995.91985
62519,21280.71881
62520,79692.48571
62521,16199.28608
62522,17126.65303
62523,63850.3573
62524,52370.98814
62525,54892.20625
62526,63375.22135
62527,14460.407
62528,46452.84834
62529,45752.44644
62530,9589.316576
62531,13509.42873
62532,11756.7255
62533,60336.06382
62534,10917.38697
62535,27361.62639
62536,34684.22561
62537,40240.13193
62538,10351.98233
62539,26028.93964
62540,69761.4394
62541,11638.69624
62542,28493.57884
62543,41794.18426
62544,17006.04081
62545,11614.26881
62546,26177.72942
62547,23707.47727
62548,16083.8066
62549,82027.87647
62550,114458.0513
62551,20868.81098
62552,21514.48468
62553,17166.19364
62554,19394.4453
62555,78615.56222
62556,14935.18712
62557,22472.20963
62558,34772.56109
62559,46933.59363
62560,22313.14395
62561,31900.54778
62562,10345.15242
62563,35200.83031
62564,93622.63758
62565,20155.77471
62566,12344.55381
62567,53743.95671
62568,19701.64836
62569,22595.51616
62570,39088.96578
62571,12221.07568
62572,42911.3131
62573,57468.31892
62574,13078.99177
62575,36107.26171
62576,19326.21905
62577,12066.67132
62578,17651.66292
62579,13602.0636
62580,20673.46894
62581,21841.20611
62582,62362.77685
62583,22222.21951
62584,14545.03958
62585,54054.07819
62586,38930.77437
62587,11017.77908
62588,84013.3564
62589,44269.51627
62590,47219.1166
62591,21300.96156
62592,11946.70019
62593,40650.75552
62594,28669.13103
62595,30626.13675
62596,16438.6424
62597,71414.16416
62598,22743.6731
62599,47989.97571
62600,98458.19786
62601,82924.91255
62602,185525.0212
62603,17693.11175
62604,16891.6928
62605,23657.24732
62606,71225.93048
62607,11399.00366
62608,80029.91454
62609,52393.06109
62610,30046.92176
62611,11370.3055
62612,30469.59383
62613,20400.99323
62614,12159.09419
62615,22968.25391
62616,49004.77287
62617,112821.3079
62618,48230.83969
62619,28176.80935
62620,39003.23822
62621,24720.26272
62622,37700.5922
62623,78441.49783
62624,68425.78605
62625,76499.26253
62626,32241.63055
62627,45757.81155
62628,30753.90435
62629,13132.45698
62630,31195.61114
62631,10624.79911
62632,22727.92154
62633,43493.41157
62634,24685.60974
62635,17891.73653
62636,39902.20011
62637,35781.06993
62638,37535.7535
62639,47381.25013
62640,31269.25052
62641,41578.67487
62642,14617.39413
62643,31108.43766
62644,39100.74304
62645,29644.88583
62646,43154.81313
62647,99820.90403
62648,41526.78085
62649,40655.12803
62650,26863.53097
62651,21755.43303
62652,19920.16642
62653,11360.05327
62654,12813.1582
62655,44189.22288
62656,83702.33642
62657,29264.36866
62658,59443.18159
62659,22415.7054
62660,45330.79231
62661,34738.07838
62662,59551.41218
62663,31187.48443
62664,43828.24223
62665,47479.33581
62666,25601.61876
62667,45794.95871
62668,12066.67132
62669,57796.6654
62670,78108.28824
62671,69581.75038
62672,44155.20555
62673,44789.13
62674,58325.69604
62675,23825.23389
62676,65803.70154
62677,42216.6314
62678,46108.90059
62679,64233.53818
62680,79380.4457
62681,69839.77262
62682,15556.44189
62683,11844.22474
62684,40960.01411
62685,52673.36409
62686,23580.15656
62687,60759.68437
62688,40708.56645
62689,41338.84817
62690,59262.18698
62691,29553.76157
62692,13458.84955
62693,28460.37787
62694,46418.1492
62695,13130.71708
62696,40040.81234
62697,17793.18967
62698,17073.12896
62699,39118.55001
62700,43791.45982
62701,34396.59616
62702,13790.25613
62703,15922.48075
62704,27179.68787
62705,60617.32182
62706,30071.66436
62707,67378.03564
62708,15365.41485
62709,68112.93757
62710,70368.50404
62711,25968.11959
62712,37700.5922
62713,28168.13723
62714,36962.93769
62715,12449.71033
62716,32771.30356
62717,86811.64002
62718,16734.32416
62719,10764.38357
62720,13465.67946
62721,10021.87282
62722,41625.00529
62723,40999.37465
62724,34784.54698
62725,12140.95877
62726,12349.84796
62727,11042.19505
62728,50338.87716
62729,12627.62208
62730,23638.0698
62731,9751.470255
62732,37924.85076
62733,32173.80255
62734,12370.03559
62735,66572.28199
62736,20873.4395
62737,18369.83331
62738,12821.10585
62739,68575.44262
62740,11328.06952
62741,49202.73902
62742,90951.83507
62743,62910.13705
62744,120840.5235
62745,40499.1615
62746,32393.33951
62747,48438.99466
62748,25789.50519
62749,34225.618
62750,72002.00394
62751,31040.69481
62752,30314.53707
62753,47707.27376
62754,46177.80505
62755,25516.3607
62756,67405.77432
62757,84745.32589
62758,18250.40257
62759,39707.20587
62760,65116.99585
62761,17699.53527
62762,12389.97807
62763,33995.73777
62764,14453.60125
62765,6217.249974
62766,18286.52304
62767,86112.58337
62768,65952.3513
62769,26060.98646
62770,31522.12931
62771,41667.90632
62772,19041.92921
62773,46683.49869
62774,40802.69653
62775,10764.38357
62776,36483.02415
62777,27303.71981
62778,86498.33978
62779,42979.98865
62780,37941.90294
62781,22046.85145
62782,50364.25264
62783,61634.61025
62784,49917.30991
62785,66210.5313
62786,15564.089
62787,44193.42259
62788,28470.16697
62789,84127.05186
62790,103688.2277
62791,17055.21457
62792,11876.48034
62793,17071.50884
62794,10667.18478
62795,44119.74547
62796,30975.48454
62797,22277.75059
62798,20926.84516
62799,60018.8029
62800,16162.24314
62801,218331.6562
62802,67840.72927
62803,21580.44509
62804,71195.19871
62805,42298.09198
62806,52309.41321
62807,85598.04601
62808,50938.08514
62809,36801.66297
62810,15378.44931
62811,82289.55385
62812,10524.28563
62813,131240.9507
62814,33403.61171
62815,77518.89683
62816,25379.62586
62817,25929.67083
62818,33289.19328
62819,74496.94875
62820,62275.31483
62821,47402.85264
62822,68842.34715
62823,92882.73298
62824,14860.48279
62825,38337.21692
62826,41138.90073
62827,20633.21788
62828,35443.13198
62829,44446.55864
62830,49034.72739
62831,21972.73207
62832,13823.33868
62833,26300.37775
62834,36944.02698
62835,51387.68565
62836,48907.27451
62837,18868.10004
62838,47282.9503
62839,24697.63821
62840,34099.0992
62841,10967.97861
62842,48105.30825
62843,19803.54671
62844,95278.95239
62845,60767.09848
62846,62357.56281
62847,48984.07345
62848,47085.98867
62849,46552.08854
62850,13295.90068
62851,29397.54336
62852,23694.85681
62853,10598.47488
62854,9515.788431
62855,56663.04704
62856,36217.9489
62857,40533.76648
62858,35509.06349
62859,37663.66982
62860,18716.14744
62861,15557.34898
62862,81929.79406
62863,27472.07779
62864,20046.36797
62865,24050.5546
62866,22768.32395
62867,26273.24698
62868,8899.611107
62869,51894.75634
62870,48701.69404
62871,52554.65282
62872,16854.89564
62873,51553.34681
62874,30218.8798
62875,63668.45511
62876,78435.78547
62877,31349.81451
62878,41789.55893
62879,26018.62701
62880,12640.33181
62881,15950.64472
62882,19935.64817
62883,28569.74802
62884,48530.71353
62885,33573.36665
62886,76870.57717
62887,9584.719453
62888,59696.13687
62889,28499.87986
62890,196686.6318
62891,41637.84766
62892,70250.78018
62893,33669.42581
62894,16873.1955
62895,19338.26473
62896,23364.00445
62897,39116.52983
62898,15730.10834
62899,24321.94229
62900,53976.89824
62901,11351.98299
62902,47306.00606
62903,12192.10605
62904,12499.56872
62905,36388.84884
62906,21986.41356
62907,39836.80496
62908,33234.58168
62909,47333.94818
62910,34327.53746
62911,12115.60474
62912,52082.98954
62913,50756.55714
62914,66451.40147
62915,56111.3675
62916,12457.77693
62917,30792.55438
62918,43840.99174
62919,12240.87386
62920,8957.056304
62921,8492.151205
62922,68136.29844
62923,27798.78027
62924,48315.25092
62925,206490.3076
62926,18932.06594
62927,33183.91534
62928,47200.78927
62929,45861.33057
62930,12625.3244
62931,32162.24953
62932,15283.23168
62933,23370.45186
62934,66326.64257
62935,73988.37424
62936,55745.29386
62937,35019.6058
62938,77199.5789
62939,66386.00184
62940,134325.6376
62941,38451.82443
62942,87660.80443
62943,117060.7892
62944,29550.43544
62945,33016.02203
62946,20674.82401
62947,39966.95222
62948,31956.96736
62949,10880.44711
62950,25385.40819
62951,28252.74304
62952,17521.26644
62953,9510.701826
62954,17504.63499
62955,33558.0957
62956,38168.98007
62957,13015.58285
62958,32006.58607
62959,34210.25597
62960,13238.63595
62961,47323.3261
62962,63480.74456
62963,29134.47304
62964,26925.06791
62965,10699.63043
62966,88792.61876
62967,11780.28319
62968,40960.60905
62969,28815.32625
62970,53277.97927
62971,21301.52456
62972,68741.02938
62973,41777.46054
62974,12863.71371
62975,22431.74734
62976,20100.05595
62977,8957.056304
62978,23124.09159
62979,50900.43764
62980,29625.84741
62981,48463.36305
62982,39662.30502
62983,27083.70858
62984,20400.99323
62985,31237.17781
62986,22998.01704
62987,68037.67023
62988,11181.89604
62989,46011.19402
62990,10920.95794
62991,28569.74802
62992,49977.7095
62993,88373.59762
62994,52703.59778
62995,93300.33812
62996,60837.36771
62997,17524.32813
62998,21256.64085
62999,29499.50954
63000,27019.77996
63001,12783.89011
63002,47174.21181
63003,20451.2388
63004,12069.72165
63005,76390.23571
63006,49065.4263
63007,91383.37805
63008,54512.40052
63009,37707.93208
63010,104947.8667
63011,34609.12621
63012,50743.29508
63013,94917.27015
63014,46799.45455
63015,13434.78266
63016,99469.8804
63017,9798.490927
63018,81874.63903
63019,32046.62776
63020,40021.90193
63021,10174.87621
63022,54625.046
63023,47764.77723
63024,41958.42127
63025,23919.31379
63026,40470.27349
63027,77878.50846
63028,42572.63406
63029,26739.96637
63030,34383.9545
63031,91113.56391
63032,78990.83432
63033,25643.59243
63034,30047.36953
63035,17419.06004
63036,10286.12026
63037,25514.13844
63038,9636.587195
63039,85063.27649
63040,19544.94244
63041,17730.7481
63042,15009.97174
63043,9721.536018
63044,39859.63873
63045,173348.4023
63046,55637.63486
63047,17041.46697
63048,47819.75513
63049,17651.66292
63050,45276.62215
63051,52302.79546
63052,11328.06952
63053,34372.00375
63054,50087.46085
63055,35826.0348
63056,53633.05905
63057,50411.04363
63058,10987.76546
63059,10560.34261
63060,29377.09444
63061,15620.03482
63062,59267.69714
63063,89979.23058
63064,28442.09096
63065,21548.28737
63066,12081.73641
63067,10021.87282
63068,11103.82901
63069,98451.64612
63070,18318.48
63071,18375.6574
63072,83425.42125
63073,45307.69189
63074,54198.38311
63075,30042.02982
63076,16972.21004
63077,33553.85139
63078,32064.65947
63079,32050.3556
63080,60546.5631
63081,72591.31205
63082,47088.11299
63083,27078.20247
63084,94396.37229
63085,15009.97174
63086,15374.86839
63087,10492.31358
63088,11683.31236
63089,13130.71708
63090,42169.13592
63091,10222.4626
63092,20581.07346
63093,10946.11706
63094,53174.39596
63095,41172.3824
63096,13568.68125
63097,14417.42267
63098,9619.537945
63099,191196.4726
63100,27503.20132
63101,103674.1419
63102,15620.03482
63103,42845.79619
63104,22933.69379
63105,81326.35188
63106,60036.43228
63107,82553.8608
63108,38170.16749
63109,46955.89965
63110,104130.6957
63111,42167.35762
63112,16063.67863
63113,56784.01721
63114,24732.87614
63115,46784.66456
63116,19167.83431
63117,19673.5601
63118,20015.03156
63119,20497.60909
63120,78856.23163
63121,35674.23584
63122,34044.71221
63123,39279.88531
63124,38811.40292
63125,30071.66436
63126,31055.48485
63127,18723.06314
63128,44323.03277
63129,16864.01711
63130,42280.41867
63131,34112.9701
63132,50422.70594
63133,43310.22448
63134,46647.60661
63135,16148.66957
63136,50509.07843
63137,46173.21446
63138,8957.056304
63139,33736.08997
63140,17867.74772
63141,12025.28016
63142,19421.60427
63143,19416.30596
63144,25172.49782
63145,19921.68058
63146,74101.28394
63147,42159.9923
63148,23736.80543
63149,73897.21021
63150,19816.90056
63151,31317.41557
63152,29786.17205
63153,26000.80056
63154,56341.27901
63155,74314.78486
63156,60280.946
63157,79298.86654
63158,9192.47484
63159,150110.8679
63160,46610.11511
63161,35876.01397
63162,57515.73094
63163,19459.27814
63164,24839.82621
63165,63283.66467
63166,15351.56234
63167,85542.65841
63168,21236.18506
63169,70745.81853
63170,38082.59695
63171,79220.56474
63172,45940.07186
63173,56422.32606
63174,22434.68778
63175,55936.34896
63176,27152.63078
63177,27888.05091
63178,12207.28824
63179,19408.17222
63180,62696.57954
63181,75971.52724
63182,42803.31145
63183,26456.62674
63184,10222.67937
63185,51424.91749
63186,18793.36767
63187,37943.61646
63188,76523.16889
63189,43198.36076
63190,46046.32261
63191,74336.91939
63192,44033.6003
63193,30286.99042
63194,33525.39698
63195,8957.056304
63196,9922.948948
63197,55537.85891
63198,39936.00828
63199,71108.60446
63200,84443.17065
63201,41474.07299
63202,24913.36783
63203,64895.25395
63204,18821.20069
63205,16050.03269
63206,59923.44343
63207,8963.886218
63208,15653.19978
63209,39505.60941
63210,19370.49616
63211,16914.56213
63212,12566.48588
63213,15189.80709
63214,67553.34352
63215,48183.34243
63216,37973.92938
63217,28626.61892
63218,88255.88548
63219,30547.10602
63220,24093.05865
63221,84680.7115
63222,22765.66549
63223,15582.72986
63224,17325.51062
63225,14759.7693
63226,77841.94036
63227,48369.64075
63228,95680.4278
63229,23859.47128
63230,16760.90269
63231,44742.65082
63232,67337.68245
63233,63082.23453
63234,48305.50495
63235,46234.1348
63236,27175.32552
63237,34566.39462
63238,46091.09748
63239,49433.36204
63240,84965.63762
63241,22340.22195
63242,9805.32084
63243,68334.72414
63244,25601.28219
63245,22663.06031
63246,19098.09719
63247,81972.32841
63248,15351.62957
63249,12933.17535
63250,87770.86062
63251,22418.1307
63252,40422.73502
63253,24005.47419
63254,59852.60113
63255,12322.69226
63256,25663.10788
63257,21701.05017
63258,74060.44374
63259,51642.30562
63260,19150.52568
63261,31950.46382
63262,48984.07345
63263,49035.99214
63264,65709.9734
